Time (s) A1,Force (N) A1,Time (s) A2,Force (N) A2,Time (s) A3,Force (N) A3,Time (s) B1,Force (N) B1,Time (s) B2,Force (N) B2,Time (s) B3,Force (N) B3,Time (s) Control 1,Force (N) Control 1,Time (s) Control 2,Force (N) Control 2,Time (s) Control 3,Force (N) Control 3
,,,,,,,,9.88,0.29,,,,,,,9.88,0.0
,,,,,,,,9.882,0.3,,,,,,,9.882,-0.01
,,,,,,,,9.884,0.28,,,,,,,9.884,-0.01
,,,,,,,,9.886,0.29,,,,,,,9.886,0.0
,,,,,,,,9.888,0.29,,,,,,,9.888,-0.01
,,,,,,,,9.89,0.29,,,,,,,9.89,0.0
,,,,,,,,9.892,0.28,,,,,,,9.892,-0.01
,,,,,,,,9.894,0.28,,,,,,,9.894,-0.01
,,,,,,,,9.896,0.28,,,,,,,9.896,0.0
,,,,,,,,9.898,0.28,,,,,,,9.898,-0.01
,,,,,,,,9.9,0.28,,,,,,,9.9,-0.01
,,,,,,,,9.902,0.28,,,,,,,9.902,-0.01
,,,,,,,,9.904,0.28,,,,,,,9.904,-0.01
,,,,,,,,9.906,0.28,,,,,,,9.906,0.0
,,,,,,,,9.908,0.28,,,,,,,9.908,-0.01
,,,,,,,,9.91,0.29,,,,,,,9.91,0.0
,,,,,,,,9.912,0.29,,,,,,,9.912,0.0
,,,,,,,,9.914,0.29,,,,,,,9.914,0.0
,,,,,,,,9.916,0.29,,,,,,,9.916,0.0
,,,,,,,,9.918,0.29,,,,,,,9.918,0.0
,,,,,,,,9.92,0.29,,,,,,,9.92,0.0
,,,,,,,,9.922,0.29,,,,,,,9.922,0.0
,,,,,,,,9.924,0.29,,,,,,,9.924,0.01
,,,,,,,,9.926,0.3,,,,,,,9.926,0.01
,,,,,,,,9.928,0.29,,,,,,,9.928,0.01
,,,,,,,,9.93,0.3,,,,,,,9.93,0.0
,,,,,,,,9.932,0.3,,,,,,,9.932,0.0
,,,,,,,,9.934,0.29,,,,,,,9.934,0.01
,,,,,,,,9.936,0.29,,,,,,,9.936,0.01
,,,,,,,,9.938,0.28,,,,,,,9.938,0.0
,,,,,,,,9.94,0.29,,,,,,,9.94,0.0
,,,,,,,,9.942,0.29,,,,,,,9.942,0.0
,,,,,,,,9.944,0.28,,,,,,,9.944,0.0
,,,,,,,,9.946,0.28,,,,,,,9.946,0.0
,,,,,,,,9.948,0.28,,,,,,,9.948,0.0
,,,,,,,,9.95,0.29,,,,,,,9.95,0.0
,,,,,,,,9.952,0.29,,,,,,,9.952,0.01
,,,,,,,,9.954,0.29,,,,,,,9.954,0.0
,,,,,,,,9.956,0.29,,,,,,,9.956,0.0
,,,,,,,,9.958,0.28,,,,,,,9.958,0.0
,,,,,,,,9.96,0.28,,,,,,,9.96,-0.01
,,,,,,,,9.962,0.29,,,,,,,9.962,0.01
,,,,,,,,9.964,0.29,,,,,,,9.964,0.02
,,,,,,,,9.966,0.29,,,,,,,9.966,-0.01
,,,,,,,,9.968,0.29,,,,,,,9.968,0.0
,,,,,,,,9.97,0.29,,,,,,,9.97,0.0
,,,,,,,,9.972,0.28,,,,,,,9.972,0.0
,,,,,,,,9.974,0.29,,,,,,,9.974,0.0
,,,,,,,,9.976,0.29,,,,,,,9.976,0.01
,,,,,,,,9.978,0.29,,,,,,,9.978,0.0
,,,,,,,,9.98,0.29,,,,,,,9.98,0.0
,,,,,,,,9.982,0.29,,,,,,,9.982,0.0
,,,,,,,,9.984,0.29,,,,,,,9.984,0.01
,,,,,,,,9.986,0.29,,,,,,,9.986,0.0
,,,,,,,,9.988,0.3,,,,,,,9.988,0.0
,,,,,,,,9.99,0.3,,,,,,,9.99,0.0
,,,,,,,,9.992,0.3,,,,,,,9.992,-0.01
,,,,,,,,9.994,0.29,,,,,,,9.994,0.0
,,,,,,,,9.996,0.29,,,,,,,9.996,0.0
,,,,,,,,9.998,0.29,,,,,,,9.998,0.0
,,,,,,,,10.0,0.29,,,,,,,10.0,-0.01
,,,,,,,,10.002,0.28,,,,,,,10.002,-0.01
,,,,,,,,10.004,0.29,,,,,,,10.004,0.0
,,,,,,,,10.006,0.29,,,,,,,10.006,-0.02
,,,,,,,,10.008,0.28,,,,,,,10.008,-0.02
,,,,,,,,10.01,0.28,,,,,,,10.01,-0.02
,,,,,,,,10.012,0.28,,,,,,,10.012,-0.01
,,,,,,,,10.014,0.28,,,,,,,10.014,-0.01
,,,,,,,,10.016,0.28,,,,,,,10.016,-0.01
,,,,,,,,10.018,0.28,,,,,,,10.018,-0.01
,,,,,,,,10.02,0.28,,,,,,,10.02,-0.01
,,,,,,,,10.022,0.28,,,,,,,10.022,-0.01
,,,,,,,,10.024,0.29,,,,,,,10.024,0.0
,,,,,,,,10.026,0.28,,,,,,,10.026,-0.01
,,,,,,,,10.028,0.28,,,,,,,10.028,0.0
,,,,,,,,10.03,0.28,,,,,,,10.03,0.0
,,,,,,,,10.032,0.28,,,,,,,10.032,-0.01
,,,,,,,,10.034,0.28,,,,,,,10.034,0.0
,,,,,,,,10.036,0.27,,,,,,,10.036,0.0
,,,,,,,,10.038,0.29,,,,,,,10.038,0.0
,,,,,,,,10.04,0.29,,,,,,,10.04,0.0
,,,,,,,,10.042,0.29,,,,,,,10.042,0.0
,,,,,,,,10.044,0.29,,,,,,,10.044,-0.01
,,,,,,,,10.046,0.28,,,,,,,10.046,0.0
,,,,,,,,10.048,0.28,,,,,,,10.048,0.0
,,,,,,,,10.05,0.29,,,,,,,10.05,0.0
,,,,,,,,10.052,0.27,,,,,,,10.052,0.0
,,,,,,,,10.054,0.28,,,,,,,10.054,0.0
,,,,,,,,10.056,0.29,,,,,,,10.056,0.0
,,,,,,,,10.058,0.29,,,,,,,10.058,0.0
,,,,,,,,10.06,0.28,,,,,,,10.06,0.0
,,,,,,,,10.062,0.27,,,,,,,10.062,0.0
,,,,,,,,10.064,0.29,,,,,,,10.064,0.0
,,,,,,,,10.066,0.28,,,,,,,10.066,0.0
,,,,,,,,10.068,0.28,,,,,,,10.068,0.0
,,,,,,,,10.07,0.28,,,,,,,10.07,0.01
,,,,,,,,10.072,0.28,,,,,,,10.072,0.01
,,,,,,,,10.074,0.29,,,,,,,10.074,0.0
,,,,,,,,10.076,0.28,,,,,,,10.076,0.0
,,,,,,,,10.078,0.29,,,,,,,10.078,0.0
,,,,,,,,10.08,0.28,,,,,,,10.08,0.0
,,,,,,,,10.082,0.28,,,,,,,10.082,-0.01
,,,,,,,,10.084,0.28,,,,,,,10.084,0.0
,,,,,,,,10.086,0.29,,,,,,,10.086,0.0
,,,,,,,,10.088,0.29,,,,,,,10.088,0.0
,,,,,,,,10.09,0.29,,,,,,,10.09,0.01
,,,,,,,,10.092,0.29,,,,,,,10.092,0.01
,,,,,,,,10.094,0.29,,,,,,,10.094,0.0
,,,,,,,,10.096,0.28,,,,,,,10.096,0.0
,,,,,,,,10.098,0.29,,,,,,,10.098,-0.01
,,,,,,,,10.1,0.28,,,,,,,10.1,0.0
,,,,,,,,10.102,0.29,,,,,,,10.102,0.0
,,,,,,,,10.104,0.29,,,,,,,10.104,0.0
,,,,,,,,10.106,0.28,,,,,,,10.106,0.0
,,,,,,,,10.108,0.29,,,,,,,10.108,0.0
,,,,,,,,10.11,0.29,,,,,,,10.11,-0.01
,,,,,,,,10.112,0.29,,,,,,,10.112,-0.01
,,,,,,,,10.114,0.28,,,,,,,10.114,-0.01
,,,,,,,,10.116,0.28,,,,,,,10.116,0.0
,,,,,,,,10.118,0.28,,,,,,,10.118,-0.01
,,,,,,,,10.12,0.29,,,,,,,10.12,-0.01
,,,,,,,,10.122,0.29,,,,,,,10.122,0.0
,,,,,,,,10.124,0.29,,,,,,,10.124,-0.01
,,,,,,,,10.126,0.29,,,,,,,10.126,-0.01
,,,,,,,,10.128,0.28,,,,,,,10.128,-0.01
,,,,,,,,10.13,0.27,,,,,,,10.13,-0.01
,,,,,,,,10.132,0.28,,,,,,,10.132,-0.02
,,,,,,,,10.134,0.27,,,,,,,10.134,-0.01
,,,,,,,,10.136,0.27,,,,,,,10.136,-0.01
,,,,,,,,10.138,0.27,,,,,,,10.138,-0.01
,,,,,,,,10.14,0.28,,,,,,,10.14,-0.01
,,,,,,,,10.142,0.27,,,,,,,10.142,-0.01
,,,,,,,,10.144,0.28,,,,,,,10.144,0.0
,,,,,,,,10.146,0.28,,,,,,,10.146,0.0
,,,,,,,,10.148,0.28,,,,,,,10.148,0.0
,,,,,,,,10.15,0.29,,,,,,,10.15,-0.01
,,,,,,,,10.152,0.28,,,,,,,10.152,0.0
,,,,,,,,10.154,0.28,,,,,,,10.154,0.0
,,,,,,,,10.156,0.28,,,,,,,10.156,-0.01
,,,,,,,,10.158,0.28,,,,,,,10.158,-0.01
,,,,,,,,10.16,0.29,,,,,,,10.16,0.0
,,,,,,,,10.162,0.28,,,,,,,10.162,0.0
,,,,,,,,10.164,0.28,,,,,,,10.164,-0.01
,,,,,,,,10.166,0.28,,,,,,,10.166,0.0
,,,,,,,,10.168,0.29,,,,,,,10.168,0.0
,,,,,,,,10.17,0.28,,,,,,,10.17,0.0
,,,,,,,,10.172,0.29,,,,,,,10.172,0.0
,,,,,,,,10.174,0.28,,,,,,,10.174,0.0
,,,,,,,,10.176,0.28,,,,,,,10.176,0.0
,,,,,,,,10.178,0.28,,,,,,,10.178,0.0
,,,,,,,,10.18,0.28,,,,,,,10.18,0.0
,,,,,,,,10.182,0.28,,,,,,,10.182,-0.01
,,,,,,,,10.184,0.29,,,,,,,10.184,0.0
,,,,,,,,10.186,0.28,,,,,,,10.186,-0.01
,,,,,,,,10.188,0.28,,,,,,,10.188,-0.01
,,,,,,,,10.19,0.28,,,,,,,10.19,0.0
,,,,,,,,10.192,0.27,,,,,,,10.192,-0.01
,,,,,,,,10.194,0.28,,,,,,,10.194,-0.02
,,,,,,,,10.196,0.28,,,,,,,10.196,-0.01
,,,,,,,,10.198,0.28,,,,,,,10.198,-0.01
,,,,,,,,10.2,0.28,,,,,,,10.2,-0.01
,,,,,,,,10.202,0.28,,,,,,,10.202,0.0
,,,,,,,,10.204,0.28,,,,,,,10.204,-0.01
,,,,,,,,10.206,0.29,,,,,,,10.206,0.0
,,,,,,,,10.208,0.28,,,,,,,10.208,-0.01
,,,,,,,,10.21,0.28,,,,,,,10.21,-0.01
,,,,,,,,10.212,0.29,,,,,,,10.212,-0.02
,,,,,,,,10.214,0.29,,,,,,,10.214,-0.02
,,,,,,,,10.216,0.29,,,,,,,10.216,-0.02
,,,,,,,,10.218,0.29,,,,,,,10.218,-0.01
,,,,,,,,10.22,0.29,,,,,,,10.22,-0.01
,,,,,,,,10.222,0.29,,,,,,,10.222,0.0
,,,,,,,,10.224,0.29,,,,,,,10.224,-0.01
,,,,,,,,10.226,0.29,,,,,,,10.226,-0.01
,,,,,,,,10.228,0.29,,,,,,,10.228,-0.01
,,,,,,,,10.23,0.29,,,,,,,10.23,-0.01
,,,,,,,,10.232,0.28,,,,,,,10.232,-0.01
,,,,,,,,10.234,0.28,,,,,,,10.234,0.0
,,,,,,,,10.236,0.28,,,,,,,10.236,0.0
,,,,,,,,10.238,0.28,,,,,,,10.238,0.0
,,,,,,,,10.24,0.28,,,,,,,10.24,0.0
,,,,,,,,10.242,0.28,,,,,,,10.242,-0.01
,,,,,,,,10.244,0.29,,,,,,,10.244,0.0
,,,,,,,,10.246,0.28,,,,,,,10.246,-0.01
,,,,,,,,10.248,0.28,,,,,,,10.248,0.01
,,,,,,,,10.25,0.28,,,,,,,10.25,0.0
,,,,,,,,10.252,0.28,,,,,,,10.252,-0.01
,,,,,,,,10.254,0.28,,,,,,,10.254,-0.01
,,,,,,,,10.256,0.28,,,,,,,10.256,-0.01
,,,,,,,,10.258,0.28,,,,,,,10.258,-0.02
,,,,,,,,10.26,0.28,,,,,,,10.26,-0.01
,,,,,,,,10.262,0.29,,,,,,,10.262,-0.02
,,,,,,,,10.264,0.29,,,,,,,10.264,-0.01
,,,,,,,,10.266,0.29,,,,,,,10.266,0.0
,,,,,,,,10.268,0.28,,,,,,,10.268,-0.01
,,,,,,,,10.27,0.29,,,,,,,10.27,-0.01
,,,,,,,,10.272,0.29,,,,,,,10.272,-0.01
,,,,,,,,10.274,0.3,,,,,,,10.274,-0.01
,,,,,,,,10.276,0.29,,,,,,,10.276,0.0
,,,,,,,,10.278,0.29,,,,,,,10.278,1.81
,,,,,,,,10.28,0.29,,,,,,,10.28,5.61
,,,,,,,,10.282,0.28,,,,,,,10.282,8.91
,,,,,,,,10.284,0.29,,,,,,,10.284,11.08
,,,,,,,,10.286,0.28,,,,,,,10.286,11.84
,,,,,,,,10.288,0.29,,,,,,,10.288,10.91
,,,,,,,,10.29,0.28,,,,,,,10.29,8.87
,,,,,,,,10.292,0.28,,,,,,,10.292,6.38
,,,,,,,,10.294,0.29,,,,,,,10.294,3.8
,,,,,,,,10.296,0.28,,,,,,,10.296,1.27
,,,,,,,,10.298,0.28,,,,,,,10.298,-0.07
,,,,,,,,10.3,0.28,,,,,,,10.3,-0.01
,,,,,,,,10.302,0.29,,,,,,,10.302,0.01
,,,,,,,,10.304,0.28,,,,,,,10.304,-0.04
,,,,,,,,10.306,0.27,,,,,,,10.306,-0.02
,,,,,,,,10.308,0.28,,,,,,,10.308,0.01
,,,,,,,,10.31,0.27,,,,,,,10.31,-0.02
,,,,,,,,10.312,0.28,,,,,,,10.312,-0.01
,,,,,,,,10.314,0.27,,,,,,,10.314,-0.01
,,,,,,,,10.316,0.28,,,,,,,10.316,-0.01
,,,,,,,,10.318,0.29,,,,,,,10.318,0.0
,,,,,,,,10.32,0.28,,,,,,,10.32,-0.01
,,,,,,,,10.322,0.29,,,,,,,10.322,-0.01
,,,,,,,,10.324,0.29,,,,,,,10.324,-0.01
,,,,,,,,10.326,0.28,,,,,,,10.326,0.0
,,,,,,,,10.328,0.28,,,,,,,10.328,-0.01
,,,,,,,,10.33,0.28,,,,,,,10.33,-0.02
,,,,,,,,10.332,0.3,,,,,,,10.332,0.0
,,,,,,,,10.334,0.29,,,,,,,10.334,0.0
,,,,,,,,10.336,0.29,,,,,,,10.336,-0.01
,,,,,,,,10.338,0.3,,,,,,,10.338,-0.01
,,,,,,,,10.34,0.3,,,,,,,10.34,-0.01
,,,,,,,,10.342,0.3,,,,,,,10.342,0.0
,,,,,,,,10.344,0.3,,,,,,,10.344,0.0
,,,,,,,,10.346,0.3,,,,,,,10.346,-0.01
,,,,,,,,10.348,0.3,,,,,,,10.348,0.0
,,,,,,,,10.35,0.29,,,,,,,10.35,0.0
,,,,,,,,10.352,0.3,,,,,,,10.352,-0.01
,,,,,,,,10.354,0.29,,,,,,,10.354,-0.01
,,,,,,,,10.356,0.3,,,,,,,10.356,-0.01
,,,,,,,,10.358,0.29,,,,,,,10.358,-0.01
,,,,,,,,10.36,0.29,,,,,,,10.36,-0.01
,,,,,,,,10.362,0.29,,,,,,,10.362,0.0
,,,,,,,,10.364,0.29,,,,,,,10.364,0.0
,,,,,,,,10.366,0.28,,,,,,,10.366,-0.01
,,,,,,,,10.368,0.28,,,,,,,10.368,0.0
,,,,,,,,10.37,0.28,,,,,,,10.37,-0.01
,,,,,,,,10.372,0.28,,,,,,,10.372,-0.01
,,,,,,,,10.374,0.27,,,,,,,10.374,-0.01
,,,,,,,,10.376,0.26,,,,,,,10.376,0.0
,,,,,,,,10.378,0.28,,,,,,,10.378,-0.01
,,,,,,,,10.38,0.27,,,,,,,10.38,0.0
,,,,,,,,10.382,0.28,,,,,,,10.382,0.01
,,,,,,,,10.384,0.27,,,,,,,10.384,0.0
,,,,,,,,10.386,0.27,,,,,,,10.386,0.0
,,,,,,,,10.388,0.28,,,,,,,10.388,-0.02
,,,,,,,,10.39,0.29,,,,,,,10.39,0.0
,,,,,,,,10.392,0.29,,,,,,,10.392,-0.01
,,,,,,,,10.394,0.29,,,,,,,10.394,-0.01
,,,,,,,,10.396,0.3,,,,,,,10.396,-0.01
,,,,,,,,10.398,0.31,,,,,,,10.398,0.0
,,,,,,,,10.4,0.31,,,,,,,10.4,0.0
,,,,,,,,10.402,0.31,,,,,,,10.402,-0.01
,,,,,,,,10.404,0.31,,,,,,,10.404,-0.01
,,,,,,,,10.406,0.31,,,,,,,10.406,-0.01
,,,,,,,,10.408,0.31,,,,,,,10.408,-0.01
,,,,,,,,10.41,0.3,,,,,,,10.41,0.0
,,,,,,,,10.412,0.3,,,,,,,10.412,0.0
,,,,,,,,10.414,0.3,,,,,,,10.414,-0.01
,,,,,,,,10.416,0.29,,,,,,,10.416,0.0
,,,,,,,,10.418,0.27,,,,,,,10.418,-0.02
,,,,,,,,10.42,0.27,,,,,,,10.42,0.0
,,,,,,,,10.422,0.26,,,,,,,10.422,-0.01
,,,,,,,,10.424,0.26,,,,,,,10.424,-0.02
,,,,,,,,10.426,0.26,,,,,,,10.426,-0.01
,,,,,,,,10.428,0.26,,,,,,,10.428,0.0
,,,,,,,,10.43,0.26,,,,,,,10.43,-0.02
,,,,,,,,10.432,0.25,,,,,,,10.432,-0.02
,,,,,,,,10.434,0.25,,,,,,,10.434,-0.02
,,,,,,,,10.436,0.25,,,,,,,10.436,-0.01
,,,,,,,,10.438,0.26,,,,,,,10.438,-0.01
,,,,,,,,10.44,0.26,,,,,,,10.44,0.0
,,,,,,,,10.442,0.27,,,,,,,10.442,0.0
,,,,,,,,10.444,0.26,,,,,,,10.444,-0.01
,,,,,,,,10.446,0.27,,,,,,,10.446,-0.01
,,,,,,,,10.448,0.28,,,,,,,10.448,-0.01
,,,,,,,,10.45,0.27,,,,,,,10.45,-0.01
,,,,,,,,10.452,0.27,,,,,,,10.452,-0.01
,,,,,,,,10.454,0.28,,,,,,,10.454,-0.01
,,,,,,,,10.456,0.3,,,,,,,10.456,-0.02
,,,,,,,,10.458,0.3,,,,,,,10.458,-0.01
,,,,,,,,10.46,0.3,,,,,,,10.46,-0.02
,,,,,,,,10.462,0.3,,,,,,,10.462,-0.01
,,,,,,,,10.464,0.3,,,,,,,10.464,0.0
,,,,,,,,10.466,0.3,,,,,,,10.466,0.01
,,,,,,,,10.468,0.3,,,,,,,10.468,0.0
,,,,,,,,10.47,0.3,,,,,,,10.47,0.0
,,,,,,,,10.472,0.31,,,,,,,10.472,-0.01
,,,,,,,,10.474,0.31,,,,,,,10.474,0.0
,,,,,,,,10.476,0.3,,,,,,,10.476,0.0
,,,,,,,,10.478,0.31,,,,,,,10.478,0.0
,,,,,,,,10.48,0.31,,,,,,,10.48,0.01
,,,,,,,,10.482,0.3,,,,,,,10.482,0.01
,,,,,,,,10.484,0.3,,,,,,,10.484,0.01
,,,,,,,,10.486,0.29,,,,,,,10.486,-0.01
,,,,,,,,10.488,0.29,,,,,,,10.488,-0.01
,,,,,,,,10.49,0.28,,,,,,,10.49,-0.01
,,,,,,,,10.492,0.28,,,,,,,10.492,0.0
,,,,,,,,10.494,0.28,,,,,,,10.494,-0.01
,,,,,,,,10.496,0.27,,,,,,,10.496,0.0
,,,,,,,,10.498,0.27,,,,,,,10.498,-0.02
,,,,,,,,10.5,0.28,,,,,,,10.5,-0.02
,,,,,,,,10.502,0.27,,,,,,,10.502,0.0
,,,,,,,,10.504,0.27,,,,,,,10.504,0.0
,,,,,,,,10.506,0.27,,,,,,,10.506,-0.01
,,,,,,,,10.508,0.27,,,,,,,10.508,-0.01
,,,,,,,,10.51,0.27,,,,,,,10.51,-0.02
,,,,,,,,10.512,0.26,,,,,,,10.512,-0.02
,,,,,,,,10.514,0.27,,,,,,,10.514,-0.01
,,,,,,,,10.516,0.27,,,,,,,10.516,0.0
,,,,,,,,10.518,0.28,,,,,,,10.518,-0.01
,,,,,,,,10.52,0.27,,,,,,,10.52,-0.01
,,,,,,,,10.522,0.27,,,,,,,10.522,0.0
,,,,,,,,10.524,0.27,,,,,,,10.524,-0.01
,,,,,,,,10.526,0.27,,,,,,,10.526,-0.01
,,,,,,,,10.528,0.28,,,,,,,10.528,-0.01
,,,,,,,,10.53,0.28,,,,,,,10.53,-0.01
,,,,,,,,10.532,0.28,,,,,,,10.532,0.0
,,,,,,,,10.534,0.29,,,,,,,10.534,0.0
,,,,,,,,10.536,0.29,,,,,,,10.536,0.0
,,,,,,,,10.538,0.29,,,,,,,10.538,0.0
,,,,,,,,10.54,0.29,,,,,,,10.54,0.0
,,,,,,,,10.542,0.29,,,,,,,10.542,0.0
,,,,,,,,10.544,0.29,,,,,,,10.544,0.0
,,,,,,,,10.546,0.29,,,,,,,10.546,0.0
,,,,,,,,10.548,0.29,,,,,,,10.548,-0.01
,,,,,,,,10.55,0.29,,,,,,,10.55,-0.01
,,,,,,,,10.552,0.29,,,,,,,10.552,-0.01
,,,,,,,,10.554,0.29,,,,,,,10.554,0.0
,,,,,,,,10.556,0.29,,,,,,,10.556,0.0
,,,,,,,,10.558,0.28,,,,,,,10.558,-0.01
,,,,,,,,10.56,0.28,,,,,,,10.56,0.0
,,,,,,,,10.562,0.28,,,,,,,10.562,0.0
,,,,,,,,10.564,0.28,,,,,,,10.564,0.0
,,,,,,,,10.566,0.28,,,,,,,10.566,0.01
,,,,,,,,10.568,0.28,,,,,,,10.568,0.01
,,,,,,,,10.57,0.27,,,,,,,10.57,0.0
,,,,,,,,10.572,0.28,,,,,,,10.572,0.0
,,,,,,,,10.574,0.27,,,,,,,10.574,0.0
,,,,,,,,10.576,0.28,,,,,,,10.576,-0.01
,,,,,,,,10.578,0.28,,,,,,,10.578,0.0
,,,,,,,,10.58,0.28,,,,,,,10.58,0.0
,,,,,,,,10.582,0.27,,,,,,,10.582,0.0
,,,,,,,,10.584,0.28,,,,,,,10.584,0.0
,,,,,,,,10.586,0.27,,,,,,,10.586,-0.01
,,,,,,,,10.588,0.28,,,,,,,10.588,0.0
,,,,,,,,10.59,0.28,,,,,,,10.59,-0.01
,,,,,,,,10.592,0.28,,,,,,,10.592,-0.01
,,,,,,,,10.594,0.28,,,,,,,10.594,-0.01
,,,,,,,,10.596,0.27,,,,,,,10.596,-0.01
,,,,,,,,10.598,0.27,,,,,,,10.598,-0.01
,,,,,,,,10.6,0.28,,,,,,,10.6,-0.01
,,,,,,,,10.602,0.28,,,,,,,10.602,-0.01
,,,,,,,,10.604,0.28,,,,,,,10.604,-0.01
,,,,,,,,10.606,0.28,,,,,,,10.606,-0.01
,,,,,,,,10.608,0.28,,,,,,,10.608,-0.01
,,,,,,,,10.61,0.28,,,,,,,10.61,0.0
,,,,,,,,10.612,0.28,,,,,,,10.612,0.0
,,,,,,,,10.614,0.29,,,,,,,10.614,0.0
,,,,,,,,10.616,0.29,,,,,,,10.616,0.0
,,,,,,,,10.618,0.29,,,,,,,10.618,-0.02
,,,,,,,,10.62,0.29,,,,,,,10.62,-0.01
,,,,,,,,10.622,0.29,,,,,,,10.622,-0.01
,,,,,,,,10.624,0.29,,,,,,,10.624,0.0
,,,,,,,,10.626,0.28,,,,,,,10.626,-0.01
,,,,,,,,10.628,0.29,,,,,,,10.628,0.0
,,,,,,,,10.63,0.28,,,,,,,10.63,0.0
,,,,,,,,10.632,0.29,,,,,,,10.632,-0.01
,,,,,,,,10.634,0.28,,,,,,,10.634,-0.01
,,,,,,,,10.636,0.28,,,,,,,10.636,0.0
,,,,,,,,10.638,0.28,,,,,,,10.638,0.0
,,,,,,,,10.64,0.28,,,,,,,10.64,0.0
,,,,,,,,10.642,0.28,,,,,,,10.642,0.12
,,,,,,,,10.644,0.28,,,,,,,10.644,1.4
,,,,,,,,10.646,0.29,,,,,,,10.646,3.66
,,,,,,,,10.648,0.28,,,,,,,10.648,5.75
,,,,,,,,10.65,0.28,,,,,,,10.65,6.92
,,,,,,,,10.652,0.27,,,,,,,10.652,7.32
,,,,,,,,10.654,0.28,,,,,,,10.654,6.92
,,,,,,,,10.656,0.27,,,,,,,10.656,5.59
,,,,,,,,10.658,0.27,,,,,,,10.658,4.05
,,,,,,,,10.66,0.27,,,,,,,10.66,2.53
,,,,,,,,10.662,0.27,,,,,,,10.662,1.08
,,,,,,,,10.664,0.27,,,,,,,10.664,-0.05
,,,,,,,,10.666,0.28,,,,,,,10.666,-0.05
,,,,,,,,10.668,0.26,,,,,,,10.668,0.0
,,,,,,,,10.67,0.27,,,,,,,10.67,0.0
,,,,,,,,10.672,0.28,,,,,,,10.672,0.0
,,,,,,,,10.674,0.28,,,,,,,10.674,-0.01
,,,,,,,,10.676,0.28,,,,,,,10.676,-0.01
,,,,,,,,10.678,0.28,,,,,,,10.678,0.0
,,,,,,,,10.68,0.28,,,,,,,10.68,-0.01
,,,,,,,,10.682,0.28,,,,,,,10.682,-0.01
,,,,,,,,10.684,0.27,,,,,,,10.684,-0.01
,,,,,,,,10.686,0.28,,,,,,,10.686,-0.01
,,,,,,,,10.688,0.28,,,,,,,10.688,-0.02
,,,,,,,,10.69,0.29,,,,,,,10.69,-0.01
,,,,,,,,10.692,0.29,,,,,,,10.692,0.0
,,,,,,,,10.694,0.28,,,,,,,10.694,-0.01
,,,,,,,,10.696,0.29,,,,,,,10.696,-0.01
,,,,,,,,10.698,0.29,,,,,,,10.698,0.0
,,,,,,,,10.7,0.29,,,,,,,10.7,0.0
,,,,,,,,10.702,0.29,,,,,,,10.702,0.0
,,,,,,,,10.704,0.28,,,,,,,10.704,0.0
,,,,,,,,10.706,0.28,,,,,,,10.706,0.0
,,,,,,,,10.708,0.27,,,,,,,10.708,-0.01
,,,,,,,,10.71,0.28,,,,,,,10.71,0.0
,,,,,,,,10.712,0.29,,,,,,,10.712,0.0
,,,,,,,,10.714,0.28,,,,,,,10.714,0.0
,,,,,,,,10.716,0.29,,,,,,,10.716,0.01
,,,,,,,,10.718,0.28,,,,,,,10.718,0.01
,,,,,,,,10.72,0.29,,,,,,,10.72,0.0
,,,,,,,,10.722,0.28,,,,,,,10.722,0.0
,,,,,,,,10.724,0.28,,,,,,,10.724,0.01
,,,,,,,,10.726,0.28,,,,,,,10.726,0.0
,,,,,,,,10.728,0.28,,,,,,,10.728,0.0
,,,,,,,,10.73,0.28,,,,,,,10.73,0.0
,,,,,,,,10.732,0.28,,,,,,,10.732,0.0
,,,,,,,,10.734,0.28,,,,,,,10.734,0.0
,,,,,,,,10.736,0.28,,,,,,,10.736,0.0
,,,,,,,,10.738,0.28,,,,,,,10.738,0.0
,,,,,,,,10.74,0.28,,,,,,,10.74,-0.01
,,,,,,,,10.742,0.27,,,,,,,10.742,0.0
,,,,,,,,10.744,0.28,,,,,,,10.744,0.0
,,,,,,,,10.746,0.28,,,,,,,10.746,0.0
,,,,,,,,10.748,0.28,,,,,,,10.748,0.0
,,,,,,,,10.75,0.28,,,,,,,10.75,0.0
,,,,,,,,10.752,0.29,,,,,,,10.752,-0.01
,,,,,,,,10.754,0.29,,,,,,,10.754,0.0
,,,,,,,,10.756,0.28,,,,,,,10.756,-0.01
,,,,,,,,10.758,0.29,,,,,,,10.758,0.0
,,,,,,,,10.76,0.29,,,,,,,10.76,0.0
,,,,,,,,10.762,0.3,,,,,,,10.762,0.0
,,,,,,,,10.764,0.29,,,,,,,10.764,0.0
,,,,,,,,10.766,0.29,,,,,,,10.766,0.0
,,,,,,,,10.768,0.29,,,,,,,10.768,0.0
,,,,,,,,10.77,0.29,,,,,,,10.77,0.0
,,,,,,,,10.772,0.28,,,,,,,10.772,0.0
,,,,,,,,10.774,0.28,,,,,,,10.774,0.0
,,,,,,,,10.776,0.28,,,,,,,10.776,0.0
,,,,,,,,10.778,0.29,,,,,,,10.778,-0.01
,,,,,,,,10.78,0.28,,,,,,,10.78,-0.01
,,,,,,,,10.782,0.28,,,,,,,10.782,-0.01
,,,,,,,,10.784,0.28,,,,,,,10.784,-0.01
,,,,,,,,10.786,0.27,,,,,,,10.786,-0.01
